DateTime,RawConc
2019-01-09,254.5
2019-01-10,42.958333333333336
2019-01-11,36.625
2019-01-12,81.25
2019-01-13,208.04166666666666
2019-01-14,182.25
2019-01-15,41.083333333333336
2019-01-16,126.79166666666667
2019-01-17,84.0952380952381
2019-01-18,25.791666666666668
2019-01-19,58.291666666666664
2019-01-20,94.875
2019-01-21,70.66666666666667
2019-01-22,48.8235294117647
2019-01-23,80.25
2019-01-24,47.208333333333336
2019-01-25,28.666666666666668
2019-01-26,47.916666666666664
2019-01-27,136.625
2019-01-28,40.17391304347826
2019-01-29,61.541666666666664
2019-01-30,80.33333333333333
2019-01-31,136.91666666666666
2019-02-01,10.333333333333334
2019-02-02,6.916666666666667
2019-02-03,24.875
2019-02-04,61.0
2019-02-05,56.916666666666664
2019-02-06,35.208333333333336
2019-02-07,50.0
2019-02-08,95.91666666666667
2019-02-09,68.875
2019-02-10,69.20833333333333
2019-02-11,17.0
2019-02-12,20.583333333333332
2019-02-13,18.916666666666668
2019-02-14,70.70833333333333
2019-02-15,56.333333333333336
2019-02-16,26.916666666666668
2019-02-17,40.916666666666664
2019-02-18,60.708333333333336
2019-02-19,49.608695652173914
2019-02-20,49.57142857142857
2019-02-21,68.125
2019-02-22,63.208333333333336
2019-02-23,10.541666666666666
2019-02-24,20.208333333333332
2019-02-25,25.125
2019-02-26,79.125
2019-02-27,48.166666666666664
2019-02-28,64.82608695652173
2019-03-01,55.541666666666664
2019-03-02,32.916666666666664
2019-03-03,33.708333333333336
2019-03-04,25.916666666666668
2019-03-05,24.043478260869566
2019-03-06,24.857142857142858
2019-03-07,10.083333333333334
2019-03-08,11.80952380952381
2019-03-09,15.791666666666666
2019-03-10,14.083333333333334
2019-03-11,24.041666666666668
2019-03-12,22.916666666666668
2019-03-13,31.375
2019-03-14,41.25
2019-03-15,21.958333333333332
2019-03-16,27.208333333333332
2019-03-17,20.583333333333332
2019-03-18,13.083333333333334
2019-03-19,29.791666666666668
2019-03-20,43.666666666666664
2019-03-21,40.333333333333336
2019-03-22,34.791666666666664
2019-03-23,27.958333333333332
2019-03-24,27.375
2019-03-25,26.541666666666668
2019-03-26,49.43478260869565
2019-03-27,60.208333333333336
2019-03-28,18.08695652173913
2019-03-29,28.208333333333332
2019-03-30,26.625
2019-03-31,33.130434782608695
2019-04-01,29.458333333333332
2019-04-02,35.541666666666664
2019-04-03,37.25
2019-04-04,21.583333333333332
2019-04-05,6.916666666666667
2019-04-06,25.5
2019-04-07,17.083333333333332
2019-04-08,19.875
2019-04-09,35.458333333333336
2019-04-10,34.2
2019-04-11,21.490458074534164
2019-04-12,21.490458074534164
2019-04-13,21.490458074534164
2019-04-14,21.490458074534164
2019-04-15,21.490458074534164
2019-04-16,21.490458074534164
2019-04-17,21.490458074534164
2019-04-18,21.490458074534164
2019-04-19,21.490458074534164
2019-04-20,21.490458074534164
2019-04-21,21.490458074534164
2019-04-22,21.490458074534164
2019-04-23,21.490458074534164
2019-04-24,21.490458074534164
2019-04-25,21.490458074534164
2019-04-26,21.490458074534164
2019-04-27,21.490458074534164
2019-04-28,21.490458074534164
2019-04-29,21.490458074534164
2019-04-30,21.490458074534164
2019-05-01,21.490458074534164
2019-05-02,21.490458074534164
2019-05-03,21.490458074534164
2019-05-04,21.490458074534164
2019-05-05,21.490458074534164
2019-05-06,21.490458074534164
2019-05-07,21.490458074534164
2019-05-08,21.490458074534164
2019-05-09,21.490458074534164
2019-05-10,21.490458074534164
2019-05-11,9.791666666666666
2019-05-12,12.166666666666666
2019-05-13,25.375
2019-05-14,8.833333333333334
2019-05-15,17.75
2019-05-16,20.458333333333332
2019-05-17,18.916666666666668
2019-05-18,9.666666666666666
2019-05-19,12.083333333333334
2019-05-20,9.375
2019-05-21,5.095238095238095
2019-05-22,11.91304347826087
2019-05-23,10.75
2019-05-24,11.666666666666666
2019-05-25,14.541666666666666
2019-05-26,10.291666666666666
2019-05-27,8.5
2019-05-28,6.541666666666667
2019-05-29,9.583333333333334
2019-05-30,10.375
2019-05-31,11.833333333333334
2019-06-01,15.375
2019-06-02,15.541666666666666
2019-06-03,23.583333333333332
2019-06-04,20.416666666666668
2019-06-05,11.608695652173912
2019-06-06,8.791666666666666
2019-06-07,12.958333333333334
2019-06-08,16.375
2019-06-09,21.875
2019-06-10,17.333333333333332
2019-06-11,14.11111111111111
2019-06-12,14.674662893020379
2019-06-13,14.674662893020379
2019-06-14,14.674662893020379
2019-06-15,14.674662893020379
2019-06-16,14.674662893020379
2019-06-17,14.674662893020379
2019-06-18,14.674662893020379
2019-06-19,14.674662893020379
2019-06-20,14.674662893020379
2019-06-21,14.674662893020379
2019-06-22,14.674662893020379
2019-06-23,14.674662893020379
2019-06-24,14.674662893020379
2019-06-25,14.674662893020379
2019-06-26,14.674662893020379
2019-06-27,14.674662893020379
2019-06-28,14.674662893020379
2019-06-29,14.674662893020379
2019-06-30,14.674662893020379
2019-07-01,14.674662893020379
2019-07-02,14.674662893020379
2019-07-03,14.674662893020379
2019-07-04,14.674662893020379
2019-07-05,14.674662893020379
2019-07-06,14.674662893020379
2019-07-07,14.674662893020379
2019-07-08,14.674662893020379
2019-07-09,21.571428571428573
2019-07-10,10.291666666666666
2019-07-11,12.833333333333334
2019-07-12,14.666666666666666
2019-07-13,15.375
2019-07-14,11.125
2019-07-15,15.416666666666666
2019-07-16,9.478260869565217
2019-07-17,16.875
2019-07-18,24.5
2019-07-19,19.166666666666668
2019-07-20,19.625
2019-07-21,22.458333333333332
2019-07-22,21.708333333333332
2019-07-23,13.041666666666666
2019-07-24,14.6
2019-07-25,15.409090909090908
2019-07-26,15.478260869565217
2019-07-27,11.75
2019-07-28,12.083333333333334
2019-07-29,8.666666666666666
2019-07-30,19.625
2019-07-31,22.791666666666668
2019-08-01,22.25
2019-08-02,17.458333333333332
2019-08-03,12.208333333333334
2019-08-04,12.416666666666666
2019-08-05,18.791666666666668
2019-08-06,20.25
2019-08-07,15.25
2019-08-08,18.75
2019-08-09,26.333333333333332
2019-08-10,29.75
2019-08-11,39.75
2019-08-12,34.75
2019-08-13,34.69565217391305
2019-08-14,13.041666666666666
2019-08-15,13.416666666666666
2019-08-16,19.458333333333332
2019-08-17,17.0
2019-08-18,19.208333333333332
2019-08-19,15.333333333333334
2019-08-20,11.041666666666666
2019-08-21,16.791666666666668
2019-08-22,22.708333333333332
2019-08-23,31.791666666666668
2019-08-24,30.833333333333332
2019-08-25,19.0
2019-08-26,16.916666666666668
2019-08-27,15.956521739130435
2019-08-28,16.625
2019-08-29,18.5
2019-08-30,20.916666666666668
2019-08-31,20.916666666666668
2019-09-01,20.7
2019-09-02,19.15
2019-09-03,16.333333333333332
2019-09-04,17.0
2019-09-05,23.333333333333332
2019-09-06,25.166666666666668
2019-09-07,16.31578947368421
2019-09-08,15.25
2019-09-09,10.875
2019-09-10,16.391304347826086
2019-09-11,27.833333333333332
2019-09-12,28.083333333333332
2019-09-13,18.541666666666668
2019-09-14,17.666666666666668
2019-09-15,19.291666666666668
2019-09-16,19.666666666666668
2019-09-17,20.666666666666668
2019-09-18,12.916666666666666
2019-09-19,11.166666666666666
2019-09-20,14.4
2019-09-21,19.041666666666668
2019-09-22,22.5
2019-09-23,26.041666666666668
2019-09-24,11.958333333333334
2019-09-25,24.608695652173914
2019-09-26,13.833333333333334
2019-09-27,11.291666666666666
2019-09-28,14.375
2019-09-29,15.916666666666666
2019-09-30,14.416666666666666
2019-10-01,17.708333333333332
2019-10-02,18.625
2019-10-03,10.833333333333334
2019-10-04,16.958333333333332
2019-10-05,29.291666666666668
2019-10-06,27.583333333333332
2019-10-07,17.708333333333332
2019-10-08,21.217391304347824
2019-10-09,21.7
2019-10-10,32.78260869565217
2019-10-11,18.041666666666668
2019-10-12,26.583333333333332
2019-10-13,24.375
2019-10-14,26.791666666666668
2019-10-15,25.5
2019-10-16,23.25
2019-10-17,30.416666666666668
2019-10-18,28.458333333333332
2019-10-19,24.875
2019-10-20,22.583333333333332
2019-10-21,26.333333333333332
2019-10-22,35.0
2019-10-23,42.083333333333336
2019-10-24,43.458333333333336
2019-10-25,44.583333333333336
2019-10-26,73.95833333333333
2019-10-27,75.0
2019-10-28,77.0
2019-10-29,108.0
2019-10-30,29.916666666666668
2019-10-31,23.375
2019-11-01,28.083333333333332
2019-11-02,49.75
2019-11-03,9.666666666666666
2019-11-04,11.458333333333334
2019-11-05,6.875
2019-11-06,6.375
2019-11-07,18.82608695652174
2019-11-08,25.291666666666668
2019-11-09,15.125
2019-11-10,9.666666666666666
2019-11-11,16.208333333333332
2019-11-12,41.541666666666664
2019-11-13,6.708333333333333
2019-11-14,31.333333333333332
2019-11-15,29.5
2019-11-16,14.041666666666666
2019-11-17,8.916666666666666
2019-11-18,7.291666666666667
2019-11-19,66.16666666666667
2019-11-20,66.33333333333333
2019-11-21,33.04347826086956
2019-11-22,49.916666666666664
2019-11-23,66.27272727272727
2019-11-24,13.5
2019-11-25,77.54166666666667
2019-11-26,69.08333333333333
2019-11-27,95.33333333333333
2019-11-28,20.916666666666668
2019-11-29,22.25
2019-11-30,16.041666666666668
2019-12-01,35.125
2019-12-02,41.25
2019-12-03,29.833333333333332
2019-12-04,34.91304347826087
2019-12-05,109.29166666666667
2019-12-06,219.25
2019-12-07,329.4166666666667
2019-12-08,233.54166666666666
2019-12-09,71.625
2019-12-10,20.083333333333332
2019-12-11,40.125
2019-12-12,122.83333333333333
2019-12-13,98.70833333333333
2019-12-14,28.791666666666668
2019-12-15,143.625
2019-12-16,147.0
2019-12-17,73.3913043478261
2019-12-18,69.45833333333333
2019-12-19,92.66666666666667
2019-12-20,14.708333333333334
2019-12-21,5.291666666666667
2019-12-22,5.625
2019-12-23,12.583333333333334
2019-12-24,23.791666666666668
2019-12-25,112.20833333333333
2019-12-26,48.916666666666664
2019-12-27,60.75
2019-12-28,16.916666666666668
2019-12-29,17.833333333333332
2019-12-30,22.869565217391305
2019-12-31,94.79166666666667
2020-01-01,217.79166666666666
2020-01-02,126.5
2020-01-03,165.16666666666666
2020-01-04,281.8333333333333
2020-01-05,88.875
2020-01-06,18.833333333333332
2020-01-07,105.41666666666667
2020-01-08,189.17391304347825
2020-01-09,189.41666666666666
2020-01-10,379.5833333333333
2020-01-11,476.0833333333333
2020-01-12,349.8333333333333
2020-01-13,193.0
2020-01-14,223.33333333333334
2020-01-15,209.69565217391303
2020-01-16,276.5416666666667
2020-01-17,260.7083333333333
2020-01-18,245.83333333333334
2020-01-19,215.83333333333334
2020-01-20,45.25
2020-01-21,56.125
2020-01-22,204.04347826086956
2020-01-23,238.70833333333334
2020-01-24,179.875
2020-01-25,242.66666666666666
2020-01-26,173.0
2020-01-27,229.16666666666666
2020-01-28,55.125
2020-01-29,32.041666666666664
2020-01-30,53.0
2020-01-31,43.416666666666664
2020-02-01,55.75
2020-02-02,24.583333333333332
2020-02-03,27.47826086956522
2020-02-04,18.0
2020-02-05,12.5
2020-02-06,23.625
2020-02-07,102.91666666666667
2020-02-08,137.58333333333334
2020-02-09,56.458333333333336
2020-02-10,33.708333333333336
2020-02-11,23.708333333333332
2020-02-12,14.791666666666666
2020-02-13,47.083333333333336
2020-02-14,29.217391304347824
2020-02-15,55.916666666666664
2020-02-16,48.208333333333336
2020-02-17,54.5
2020-02-18,52.75
2020-02-19,15.791666666666666
2020-02-20,14.958333333333334
2020-02-21,34.875
2020-02-22,33.541666666666664
2020-02-23,89.58333333333333
2020-02-24,50.541666666666664
2020-02-25,44.78260869565217
2020-02-26,10.416666666666666
2020-02-27,14.916666666666666
2020-02-28,14.0
2020-02-29,34.208333333333336
2020-03-01,9.875
2020-03-02,7.0
2020-03-03,10.583333333333334
2020-03-04,16.958333333333332
2020-03-05,29.695652173913043
2020-03-06,15.291666666666666
2020-03-07,17.958333333333332
2020-03-08,25.958333333333332
2020-03-09,34.625
2020-03-10,24.869565217391305
2020-03-11,39.083333333333336
2020-03-12,34.04347826086956
2020-03-13,22.833333333333332
2020-03-14,9.958333333333334
2020-03-15,16.041666666666668
2020-03-16,24.625
2020-03-17,29.125
2020-03-18,29.52173913043478
2020-03-19,29.833333333333332
2020-03-20,37.75
2020-03-21,33.083333333333336
2020-03-22,16.125
2020-03-23,11.166666666666666
2020-03-24,16.833333333333332
2020-03-25,12.041666666666666
2020-03-26,18.125
2020-03-27,31.791666666666668
2020-03-28,48.25
2020-03-29,30.956521739130434
2020-03-30,31.083333333333332
2020-03-31,14.0
2020-04-01,15.0
2020-04-02,14.583333333333334
2020-04-03,26.75
2020-04-04,19.583333333333332
2020-04-05,15.208333333333334
2020-04-06,16.291666666666668
2020-04-07,8.875
2020-04-08,13.166666666666666
2020-04-09,20.416666666666668
2020-04-10,27.291666666666668
2020-04-11,25.041666666666668
2020-04-12,18.708333333333332
2020-04-13,29.708333333333332
2020-04-14,22.125
2020-04-15,21.875
2020-04-16,20.26086956521739
2020-04-17,12.583333333333334
2020-04-18,11.666666666666666
2020-04-19,14.791666666666666
2020-04-20,14.666666666666666
2020-04-21,14.375
2020-04-22,4.916666666666667
2020-04-23,12.875
2020-04-24,15.916666666666666
2020-04-25,19.105263157894736
2020-04-26,16.125
2020-04-27,11.791666666666666
2020-04-28,9.0
2020-04-29,4.666666666666667
2020-04-30,7.521739130434782
2020-05-01,7.25
2020-05-02,7.666666666666667
2020-05-03,10.458333333333334
2020-05-04,11.958333333333334
2020-05-05,7.75
2020-05-06,5.666666666666667
2020-05-07,9.916666666666666
2020-05-08,11.916666666666666
2020-05-09,11.958333333333334
2020-05-10,6.791666666666667
2020-05-11,6.416666666666667
2020-05-12,7.958333333333333
2020-05-13,8.291666666666666
2020-05-14,11.173913043478262
2020-05-15,22.583333333333332
2020-05-16,21.958333333333332
2020-05-17,25.75
2020-05-18,39.0
2020-05-19,42.291666666666664
2020-05-20,12.666666666666666
2020-05-21,8.791666666666666
2020-05-22,12.041666666666666
2020-05-23,12.625
2020-05-24,8.666666666666666
2020-05-25,8.5
2020-05-26,8.166666666666666
2020-05-27,10.041666666666666
2020-05-28,15.043478260869565
2020-05-29,18.333333333333332
2020-05-30,14.583333333333334
2020-05-31,6.958333333333333
2020-06-01,8.75
2020-06-02,13.416666666666666
2020-06-03,8.0
2020-06-04,7.666666666666667
2020-06-05,5.826086956521739
2020-06-06,9.791666666666666
2020-06-07,8.208333333333334
2020-06-08,7.041666666666667
2020-06-09,7.333333333333333
2020-06-10,7.791666666666667
2020-06-11,5.695652173913044
2020-06-12,6.541666666666667
2020-06-13,8.25
2020-06-14,6.541666666666667
2020-06-15,5.583333333333333
2020-06-16,8.75
2020-06-17,11.583333333333334
2020-06-18,6.541666666666667
2020-06-19,5.083333333333333
2020-06-20,5.833333333333333
2020-06-21,4.875
2020-06-22,5.130434782608695
2020-06-23,7.958333333333333
2020-06-24,11.25
2020-06-25,16.08695652173913
2020-06-26,13.789473684210526
2020-06-27,8.5
2020-06-28,13.25
2020-06-29,12.291666666666666
2020-06-30,11.25
2020-07-01,12.875
2020-07-02,15.166666666666666
2020-07-03,10.291666666666666
2020-07-04,8.958333333333334
2020-07-05,14.541666666666666
2020-07-06,22.541666666666668
2020-07-07,11.125
2020-07-08,13.5
2020-07-09,13.476190476190476
2020-07-10,12.083333333333334
2020-07-11,14.291666666666666
2020-07-12,8.125
2020-07-13,7.083333333333333
2020-07-14,10.083333333333334
2020-07-15,14.666666666666666
2020-07-16,16.375
2020-07-17,17.958333333333332
2020-07-18,10.75
2020-07-19,9.041666666666666
2020-07-20,13.291666666666666
2020-07-21,18.875
2020-07-22,13.5
2020-07-23,14.91304347826087
2020-07-24,12.217391304347826
2020-07-25,9.45
2020-07-26,9.375
2020-07-27,16.541666666666668
2020-07-28,12.0
2020-07-29,17.208333333333332
2020-07-30,26.583333333333332
2020-07-31,35.041666666666664
2020-08-01,21.541666666666668
2020-08-02,14.291666666666666
2020-08-03,13.826086956521738
2020-08-04,13.583333333333334
2020-08-05,5.375
2020-08-06,9.666666666666666
2020-08-07,18.333333333333332
2020-08-08,11.125
2020-08-09,21.666666666666668
2020-08-10,14.708333333333334
2020-08-11,18.083333333333332
2020-08-12,16.708333333333332
2020-08-13,16.041666666666668
2020-08-14,16.25
2020-08-15,15.083333333333334
2020-08-16,12.5
2020-08-17,14.608695652173912
2020-08-18,14.25
2020-08-19,10.833333333333334
2020-08-20,11.416666666666666
2020-08-21,10.791666666666666
2020-08-22,10.041666666666666
2020-08-23,20.541666666666668
2020-08-24,18.458333333333332
2020-08-25,10.375
2020-08-26,12.875
2020-08-27,11.125
2020-08-28,16.041666666666668
2020-08-29,9.291666666666666
2020-08-30,8.708333333333334
2020-08-31,18.833333333333332
2020-09-01,8.0
2020-09-02,5.708333333333333
2020-09-03,13.333333333333334
2020-09-04,14.625
2020-09-05,14.041666666666666
2020-09-06,12.333333333333334
2020-09-07,20.375
2020-09-08,23.208333333333332
2020-09-09,22.791666666666668
2020-09-10,28.391304347826086
2020-09-11,25.291666666666668
2020-09-12,18.75
2020-09-13,15.458333333333334
2020-09-14,18.916666666666668
2020-09-15,18.166666666666668
2020-09-16,18.333333333333332
2020-09-17,22.291666666666668
2020-09-18,20.416666666666668
2020-09-19,11.708333333333334
2020-09-20,19.166666666666668
2020-09-21,24.217391304347824
2020-09-22,20.625
2020-09-23,12.043478260869565
2020-09-24,7.217391304347826
2020-09-25,6.416666666666667
2020-09-26,3.9444444444444446
2020-09-27,6.583333333333333
2020-09-28,4.454545454545454
2020-09-29,10.291666666666666
2020-09-30,11.125
2020-10-01,12.458333333333334
2020-10-02,14.625
2020-10-03,8.666666666666666
2020-10-04,7.833333333333333
2020-10-05,8.833333333333334
2020-10-06,8.625
2020-10-07,8.375
2020-10-08,5.708333333333333
2020-10-09,17.476190476190474
2020-10-10,27.5
2020-10-11,18.083333333333332
2020-10-12,6.208333333333333
2020-10-13,10.541666666666666
2020-10-14,22.708333333333332
2020-10-15,25.083333333333332
2020-10-16,24.083333333333332
2020-10-17,21.625
2020-10-18,13.708333333333334
2020-10-19,26.791666666666668
2020-10-20,36.541666666666664
2020-10-21,44.958333333333336
2020-10-22,42.666666666666664
2020-10-23,48.083333333333336
2020-10-24,57.208333333333336
2020-10-25,62.48
2020-10-26,22.166666666666668
2020-10-27,9.363636363636363
2020-10-28,35.458333333333336
2020-10-29,44.708333333333336
2020-10-30,39.041666666666664
2020-10-31,36.041666666666664
2020-11-01,30.541666666666668
2020-11-02,49.0
2020-11-03,56.708333333333336
2020-11-04,57.791666666666664
2020-11-05,19.217391304347824
2020-11-06,19.285714285714285
2020-11-07,11.625
2020-11-08,51.208333333333336
2020-11-09,73.79166666666667
2020-11-10,71.33333333333333
2020-11-11,34.75
2020-11-12,49.958333333333336
2020-11-13,113.78260869565217
2020-11-14,81.66666666666667
2020-11-15,133.41666666666666
2020-11-16,149.375
2020-11-17,34.208333333333336
2020-11-18,45.333333333333336
2020-11-19,80.125
2020-11-20,37.583333333333336
2020-11-21,11.291666666666666
2020-11-22,46.583333333333336
2020-11-23,123.20833333333333
2020-11-24,96.91666666666667
2020-11-25,84.91666666666667
2020-11-26,159.58333333333334
2020-11-27,251.34782608695653
2020-11-28,244.95833333333334
2020-11-29,141.75
2020-11-30,20.5
2020-12-01,61.458333333333336
2020-12-02,145.08333333333334
2020-12-03,73.79166666666667
2020-12-04,22.958333333333332
2020-12-05,7.833333333333333
2020-12-06,5.291666666666667
2020-12-07,7.7727272727272725
2020-12-08,24.75
2020-12-09,22.083333333333332
2020-12-10,58.583333333333336
2020-12-11,77.91666666666667
2020-12-12,65.625
2020-12-13,45.583333333333336
2020-12-14,37.65217391304348
2020-12-15,76.375
2020-12-16,189.70833333333334
2020-12-17,250.375
2020-12-18,205.08333333333334
2020-12-19,167.2173913043478
2020-12-20,163.20833333333334
2020-12-21,262.5416666666667
2020-12-22,287.5
2020-12-23,123.66666666666667
2020-12-24,38.5
2020-12-25,16.25
2020-12-26,27.458333333333332
2020-12-27,51.25
2020-12-28,16.0
2020-12-29,7.25
2020-12-30,35.458333333333336
2020-12-31,47.666666666666664
2021-01-01,67.95833333333333
2021-01-02,11.208333333333334
2021-01-03,14.708333333333334
2021-01-04,34.875
2021-01-05,43.375
2021-01-06,16.956521739130434
2021-01-07,48.625
2021-01-08,87.41666666666667
2021-01-09,33.083333333333336
2021-01-10,40.208333333333336
2021-01-11,35.541666666666664
2021-01-12,57.52173913043478
2021-01-13,76.45833333333333
2021-01-14,85.54166666666667
2021-01-15,57.708333333333336
2021-01-16,37.0
2021-01-17,55.25
2021-01-18,51.083333333333336
2021-01-19,165.29166666666666
2021-01-20,66.45833333333333
2021-01-21,80.83333333333333
2021-01-22,2.7916666666666665
2021-01-23,3.4583333333333335
2021-01-24,5.375
2021-01-25,17.17391304347826
2021-01-26,19.5
2021-01-27,40.541666666666664
2021-01-28,80.70833333333333
2021-01-29,57.81818181818182
2021-01-30,107.33333333333333
2021-01-31,39.541666666666664
2021-02-01,57.083333333333336
2021-02-02,119.91666666666667
2021-02-03,101.04166666666667
2021-02-04,34.875
2021-02-05,32.875
2021-02-06,26.75
2021-02-07,13.375
2021-02-08,11.608695652173912
2021-02-09,10.642857142857142
2021-02-10,13.68421052631579
2021-02-11,17.458333333333332
2021-02-12,12.833333333333334
2021-02-13,13.083333333333334
2021-02-14,21.833333333333332
2021-02-15,21.125
2021-02-16,51.833333333333336
